Retailer,StoreID,StoreName,StoreAddress,StoreCity,StoreState,Zipcode,Country,Latitude,Longitude,Phone
"Jollibee FoodPanda","97783","Jollibee - Waltermart San Jose","Pan Philippine Highway Barangay Malasin San Jose Nueva Ecija 1st District","San Jose","OCM","3100","PH","15.797516","120.99402525","+639985947154"
"Jollibee FoodPanda","19182","Jollibee - Lucao","Lucao District, Dagupan City","Dagupan","PAN","2400","PH","16.020975","120.324249","+63755222677"
"Jollibee FoodPanda","32458","Jollibee - Bacolod Ayala Capitol","Lower Ground Ayala Malls Capitol Central S Capitol Road Corner Gatuslao St Barangay 12 1st District","Bacolod City","NOC","6100","PH","10.6769965","122.94995315","+639308902221"
"Jollibee FoodPanda","76082","Jollibee - CM Parola","CM Parola Muelle Loney Street Barangay Veterans Village 2nd District","Iloilo City","ILO","5000","PH","10.6920792","122.5830996","+639214517643"
"Jollibee FoodPanda","18706","Jollibee - WM Taytay","Level 1 Waltermart Taytay Km 23 Ortigas Ave. Extension Taytay","Taytay","RIZ","1870","PH","14.5793158","121.1384803","+63285326927"
"Jollibee FoodPanda","36376","Jollibee - Lopues San Sebastian","San Sebastian Corner Araneta Street 1st District","Bacolod City","NOC","6100","PH","10.66601105","122.9447114","+639457254750"
"Jollibee FoodPanda","19171","Jollibee - Camiling","Wishing Well Plaza Bldg., Quezon Avenue cor. Zamora St., Camiling","Tarlac City","TAR","2306","PH","15.686778","120.410949","+639188236114"
"Jollibee FoodPanda","15514","Jollibee - Lemery Highway","Brgy Palanas, Lemery Diversion Road. Lemery","Lipa","BAT","4200","PH","13.880744","120.915755","+639051734801"
"Jollibee FoodPanda","163924","Jollibee - Kabankalan HW","Jollibee Aquiles Zayco Avenue Barangay 1 Kabankalan City Negros Occidental6QX4XRW8+J8","Kabankalan City","NOC","6111","PH","9.996562","122.815812","+639398923471"
"Jollibee FoodPanda","46501","Jollibee - Metropoint","3rd Floor Metropoint Mall 1st District","Pasay","MET","1300","PH","14.53797765","121.0009388","+63288337926"
"Jollibee FoodPanda","116409","Jollibee - Pagsanjan Bayan","Rizal Street Barangay II Pagsanjan Laguna 4th District (7Q637FF4+35)","Pagsanjan","LAG","4008","PH","14.2726578","121.4554537","+639354358065"
"Jollibee FoodPanda","81872","Jollibee - Citymall Imus","Unit 7 Citymall Imus Aguinaldo Highway Barangay Anabu 1B 3rd District (7Q629WXQ+7R)","Imus","CAV","4104","PH","14.3981867","120.9397761","+639977947569"
"Jollibee FoodPanda","19186","Jollibee - Orion Bataan","National Road corner Evangelista Strreet Barangay Arellano, Orion","Mariveles","BAT","2102","PH","14.62184","120.577094","+639985980831"
"Jollibee FoodPanda","28318","Jollibee - Robinsons Ermita","Ground Floor Robinsons Place Ermita Pedro Gil Street Ermita 5th District","Manila","MET","1000","PH","14.5769076","120.9843476","+63285590468"
"Jollibee FoodPanda","133177","Jollibee - Gapan Highway","Maharlika Highway Barangay Bayanihan 4th District (7Q727WWX+5G)","Gapan","NEC","3105","PH","15.2951264","120.948905","+639703300500"
"Jollibee FoodPanda","15011","Jollibee - Florida Blanca","Macabulos Street, Barangay Poblacion Floridablanca","Angeles","PAM","2006","PH","14.97395","120.528991","+639999353421"
"Jollibee FoodPanda","94766","Jollibee - Clarkfield (Maingate)","M A Roxas Avenue Corner Clark Special Economic Zone Teodoro Street Barangay Malabanas 1st District","Angeles","PAM","2009","PH","15.1670812","120.5847913","+639184200385"
"Jollibee FoodPanda","18635","Jollibee - Orani Bataan","Centro 1 (infront of Orani Catholic Church), Natl.H-way, Orani","Mariveles","BAT","2112","PH","14.801458","120.535892","+639985515034"
"Jollibee FoodPanda","10973","Jollibee - Zabarte","588 Camarin Rd. Zabarte Town Center Almar","Caloocan","MET","1400","PH","14.756234","121.043555","+63270909314"
"Jollibee FoodPanda","96354","Jollibee - Landmark","Lower Ground The Landmark Makati Avenue Barangay San Lorenzo 1st District","Makati","MET","1228","PH","14.5517416","121.0238033","+639984801488"
"Jollibee FoodPanda","32997","Jollibee - Rob Angeles","Ground Floor Jollibee Robinsons Angeles Mcarthur Highway Balibago Angeles 1st District","Angeles","PAM","2009","PH","15.1570337","120.5920617","+639173151294"
"Jollibee FoodPanda","144172","Jollibee - SM City Bataan","SM City Bataan Calero Street Barangay Ibayo 2nd District (7Q62MGJQ+X7)","Balanga","BAT","2100","PH","14.68238715","120.5373784","+639430046814"
"Jollibee FoodPanda","44052","Jollibee - SM Center Tuguegarao Downtown","Level 1 SM City Tuguegarao Downtown 3rd District","Tuguegarao City","CAG","3500","PH","17.6129372","121.72450635","+639758442819"
"Jollibee FoodPanda","31551","Jollibee - Quinta Market","Ground Floor Quinta Market And Fish Port C Palanca Street Quiapo 1st District","Manila","MET","1000","PH","14.59653615","120.98298175","+63285633475"
"Jollibee FoodPanda","34180","Jollibee - BGC Stopover Pavillon","Level 1 Bonifacio Global City Stop Over Pavilion 31st Street corner 2nd Avenue Barangay Fort Bonifacio 2nd District","Taguig","MET","1630","PH","14.5543803","121.04567325","+639338612666"
"Jollibee FoodPanda","39107","Jollibee - Gaisano Malaybalay","Gaisano Malaybalay 1st District","Malaybalay","BUK","8700","PH","8.1549167","125.1276222","+639278684106"
"Jollibee FoodPanda","32987","Jollibee - Araneta Square","Along Monumento Circle Rizal Avenue Extension Samson Road 1st District","Caloocan","MET","1400","PH","14.6567083","120.98362445","+63283628039"
"Jollibee FoodPanda","10972","Jollibee - Greenhills","V117-V121 Vmall Building Greenhills Shopping Center, Brgy. Greenhills","San Juan","BAT","1500","PH","14.60230475","121.0500181","+63287266119"
"Jollibee FoodPanda","19168","Jollibee - Binalonan Highway","National Rd.,Corner laoac-Manaoag, Canrvacanan, Binalonan,","Dagupan","PAN","2400","PH","16.046885","120.586089","+639279139417"
"Jollibee FoodPanda","15029","Jollibee - Canlubang","Jose Yulo Sr. Ave. Cor. Silangan Industrial Park Road, Calamba","Calamba","LAG","4000","PH","14.2119102","121.1172866","+63495363318"
"Jollibee FoodPanda","44032","Jollibee - Tutuban GF","Ground Floor Tutuban Centermall 1 Tutuban Center CM Recto Divisoria 1st District","Manila","MET","1000","PH","14.60741405","120.9723705","+63282531923"
"Jollibee FoodPanda","34827","Jollibee - Starmall Edsa","Manuela Complex EDSA Corner Shaw Boulevard 1st District","Mandaluyong","MET","1550","PH","14.58266235","121.05360555","+63286372608"
"Jollibee FoodPanda","28267","Jollibee - Silay Centro","Burgos St. corner Rizal St Barangay II","Silay City","NOC","6116","PH","10.8015962","122.9771865","+639088160398"
"Jollibee FoodPanda","54385","Jollibee - Baclaran Bagong Milenyo","2nd Floor Baclaran Bagong Milenyo Mall FB Harrison corner Russel Street Barangay 76 1st District","Pasay","MET","1709","PH","14.53414355","120.99617255","+63288470576"
"Jollibee FoodPanda","150496","Jollibee - Two Shopping Mall","Two Shopping Mall Barangay 79 Zone 10 Taft Avenue Extentiom corner Cuneta Avenue Pasay Barangay 83 First District","Pasay","MET","1300","PH","14.53613305","120.9993513","+639279384340"
"Jollibee FoodPanda","34184","Jollibee - Festival Mall L1","Festival Mall 1st Level Commerce Avenue Alabang 1st District","Muntinlupa","MET","1770","PH","14.41776755","121.0414014","+63288503671"
"Jollibee FoodPanda","32455","Jollibee - Ayala Bay L1","Ayala Malls Bay Diosdado Macapagal Boulevard Corner Asean Avenue Tambo 1st District","Paranaque","MET","1700","PH","14.5230529","120.9894205","+63279144741"
"Jollibee FoodPanda","46431","Jollibee Big R - Novaliches","Lower Ground Floor Robinsons Novaliches Annex Buidling Novaliches 1st District","Quezon","QUE","1100","PH","14.7359989","121.0568407","+63286544975"
"Jollibee FoodPanda","161495","Jollibee - 168 Mall Food Court","Food stall X 3rd floor 168 Shopping Mall Sta Elena Street Barangay 293 Zone 028 Binondo Manila 3rd District (7Q62JX3C+MW)","Manila","MET","1006","PH","14.60414755","120.97228785","+639929273906"
"Jollibee FoodPanda","18435","Jollibee - Legaspi Rizal","Rizal St cor Braset St. Old Albay District","Legazpi City","ALB","4500","PH","13.138269","123.736371","+639464529935"
"Jollibee FoodPanda","30048","Jollibee - Shell Macapagal Blvd","Diosdado Macapagal Avenue Barangay Tambo 1st District","Paranaque","MET","1700","PH","14.52316925","120.9907961","+63287827447"
"Jollibee FoodPanda","55914","Jollibee - Robinsons Galleria Cebu","Level 3 Robinsons Galleria Cebu 13th Avenue Corner S Osmena Boulevard Barangay T Padilla 1st District","Cebu","CEB","6000","PH","10.304071","123.91125895","+639222856194"
"Jollibee FoodPanda","56204","Jollibee - Capas","MacArthur Highway Cor A.Q. Stockton Street CubCub Capas 2nd District","Capas","TAR","2300","PH","15.3328452","120.590899","+639188236635"
"Jollibee FoodPanda","50146","Jollibee - Dipolog Rizal","JP Rizal Avenue Corner Lacaya Dipolog City 1st District","Dipolog","ZAN","7100","PH","8.58696015","123.34150355","+639457411308"
"Jollibee FoodPanda","19177","Jollibee - Iba Zambales","Provincial Road, cor. Govic Ave, Iba Zambales","Iba","ZAM","2201","PH","15.328753","119.974376","+639212352169"
"Jollibee FoodPanda","45481","Jollibee - Wm Batangas","Waltermart Mall Barangay Calicanto Lone District","Batangas City","BAT","4200","PH","13.7637319","121.0562192","+632437409241"
"Jollibee FoodPanda","152484","Jollibee - Calapan Singko","Strong Republic National Highway Santa Isabel Calapan City 1st District 7Q5395G7+WV","Calapan","ORM","5200","PH","13.37755575","121.16457015","+639456312854"
"Jollibee FoodPanda","32549","Jollibee - Northwalk","Northwalk Complex Jasa Dolores 1st District","San Fernando","PAM","2000","PH","15.04245675","120.684872","+639175716816"
"Jollibee FoodPanda","142410","Jollibee - Trece","Indang Trece Road Barangay San Agustin (POB.) 1st District 7Q627VJ8+FV","Trece Martires","CAV","4109","PH","14.28144705","120.86834275","+639367936385"
"Jollibee FoodPanda","50177","Jollibee - Emall","Ground Floor Elizabeth Mall N Bacalso Avenue Cebu City 1st District","Cebu","CEB","6000","PH","10.29851975","123.8952253","+639954114608"
"Jollibee FoodPanda","28148","Jollibee - La Nueva","La Nueva Mactan Center CY Dela Cerna St","Lapu-Lapu City","CEB","6015","PH","10.3110155","123.9517702","+639088964780"
"Jollibee FoodPanda","14805","Jollibee - Liberty Commercial","Stall 8&9 Liberty Comml Center, Antonio Arnaiz","Pasay","MET","1300","PH","14.54635405","120.9942333","+63285567006"
"Jollibee FoodPanda","15487","Jollibee - Central Mall","Jollibee - Central Mall","Dasmarinas","CAV","4100","PH","14.3501735","120.9380587","+639064599099"
"Jollibee FoodPanda","77985","Jollibee - Citymall Iponan","Zone 1A CityMall Iponan Barangay Iponan 1st District","Cagayan De Oro Misamis","MIS","9000","PH","8.5030072","124.60185515","+639973509363"
"Jollibee FoodPanda","32400","Jollibee - Redemptorist Baclaran","3126 Redemptorist Road Baclaran 1st District","Paranaque","MET","1700","PH","14.53222465","120.99471515","+63288330346"
"Jollibee FoodPanda","46421","Jollibee - Nova Susano","Ground Floor Susano Complex Corner Dumalay Street Sta. Monica 2 Quirino Highway Novaliches 1st District","Quezon","QUE","1100","PH","14.72210585","121.0409893","+63275088560"
"Jollibee FoodPanda","14794","Jollibee - Quirino Baclaran","45 Quirino Avenue cor Bagong Ilog, Barangay Baclaran","Paranaque","MET","1700","PH","14.53155871","120.99695496","+639955311662"
"Jollibee FoodPanda","32528","Jollibee - Robinsons Cybergate Cebu","1st Floor Robinsons Cybergate Don Gil Garcia Street 1st District","Cebu","CEB","6000","PH","10.3101634","123.8918717","+639054920806"
"Jollibee FoodPanda","50181","Jollibee - Iloilo Gaisano","Ground Floor Gaisano City Juan Luna Street La Paz Iloilo City 1st District","Iloilo City","ILO","5000","PH","10.7067222","122.5672119","+639302446873"
"Jollibee FoodPanda","46420","Jollibee - Trinoma Activity Center","Jollibee Level M1 Trinoma Edsa Corner Nprth Avenue Brgy Bagong Pag asa Quezon CityJollibee trinoma1105","Quezon","QUE","1100","PH","14.652983","121.0333287","+63279156260"
"Jollibee FoodPanda","89747","Jollibee - Sablayan","West Coastal Road Corner H. Dano Street Buenavista Sablayan Occidental Mindoro 1st District","San Jose","OCM","5104","PH","12.8461448","120.7795769","+639976092496"
"Jollibee FoodPanda","55918","Jollibee - Fooda Saversmart Consolacion","Ground Floor Fooda Savers Mart Consolacion National Highway 1st District","Consolacion","CEB","6001","PH","10.3729537","123.95455765","+639686957138"
"Jollibee FoodPanda","76223","Jollibee - Puregold San Mateo","Level 1 Puregold San Mateo General Luna Street Barangay Banaba 2nd District","San Mateo","ISA","1850","PH","14.67719945","121.11137735","+63289974238"
"Jollibee FoodPanda","15494","Jollibee - Kalinisan","PJL Cebuana Zapote, Evangelista Street, Zapote I, Bacoor","Bacoor","CAV","4100","PH","14.461843","120.962604","+639433064876"
"Jollibee FoodPanda","46490","Jollibee - Kabankalan Guanzon","PCI Building Guanzon Street Kabankalan City 1st District","Kabankalan City","NOC","6100","PH","9.9954944","122.814849","+639398923471"
"Jollibee FoodPanda","105860","Jollibee - Oroquieta","Independence Street Corner Ozamis Street Barangay Langcangan Lower 1st District","Oroquieta","MIS","7207","PH","8.4820566","123.8053027","+639387076765"
"Jollibee FoodPanda","33819","Jollibee - Blumentritt","1605-1609 Blumentritt Street Sta Cruz 1st District","Manila","MET","1000","PH","14.62312915","120.9834077","+63287117170"
"Jollibee FoodPanda","13855","Jollibee - Aurora Gilmore","CGI Building, 25 Aurora Boulevard corner Gilmore Avenue, New Manila","Quezon","QUE","1112","PH","14.6136144","121.0346047","+63285705606"
"Jollibee FoodPanda","75347","Jollibee - AB Fernandez","Ground floor New star Shopping mart inc . AB Fernandez AVe. Dagupan city pangasinan","Dagupan","PAN","2400","PH","16.044266","120.337132","+639778579487"
"Jollibee FoodPanda","18703","Jollibee - ML Quezon Ave. Angono","M. L. Quezon Ave., corner Don J. Guido St., San Pedro, Angono","Angono","RIZ","1930","PH","14.523247","121.153185","+63286510399"
"Jollibee FoodPanda","164092","Jollibee - Lubao","B0 2nd Street Santa Catalina Lubao Pampanga 2nd District7Q62WHGQ+X8","Lubao","PAM","2005","PH","14.9274303","120.5882754","+639092078997"
"Jollibee FoodPanda","76279","Jollibee - CM Victorias","Osmena Avenue Barangay XIII 3rd District","Victorias","NOC","6119","PH","10.8983502","123.0661675","+63344667646"
"Jollibee FoodPanda","18638","Jollibee - Davao Digos","DC Square, Digos, Davao del Sur","Digos","DAV","8002","PH","6.75453735","125.3556969","+639190057549"
"Jollibee FoodPanda","33820","Jollibee - EDSA NPO","Unit 101 Kzone Building Niapdea Road Corner Edsa Barangay Pinyahan 1st District","Quezon","QUE","1100","PH","14.63839795","121.04174835","+63234348407"
"Jollibee FoodPanda","39105","Jollibee - Iligan Tubod DT","Macapagal Avenue Tubod 1st District","Iligan","LAA","9200","PH","8.21724735","124.23978735","+639176548000"
"Jollibee FoodPanda","162455","Jollibee - Damortis Sto Tomas","Jollibee Damortis Barangay Damortis Sto Tomas La Union 2nd District7Q826CR4+8F","Ilocos","ILO","2505","PH","16.24076101","120.40616679","+639087580964"
"Jollibee FoodPanda","127909","Jollibee - La Carlota","Yunque Street Barangay I Poblacion 1st District (CWGC+Q3 La Carlota City, Negros Occidental)","La Carlota","NOC","6130","PH","10.42694618","122.92015171","+6344602322"
"Jollibee FoodPanda","39203","Jollibee - Robinsons Fuente","Upper Ground Robinsons Cebu Fuente Fuente Osmena Boulevard Barangay Santa Cruz 1st District","Cebu","CEB","6000","PH","10.30964587","123.89412155","+639952292300"
"Jollibee FoodPanda","7724","Jollibee - Marikina Heights","Bayan-Bayanan Ave. Corner Molave St., Concepcion","Marikina","MET","1800","PH","14.65092662","121.112193","+63289487442"
"Jollibee FoodPanda","96999","Jollibee - Citymall Passi","Level 1 CityMall Passi Simeon Aguilar Street Poblacion 1st District","Passi","ILO","5002","PH","11.1023537","122.6419362","+639380891765"
"Jollibee FoodPanda","46908","Jollibee - One Mall","Level 2 One Mall Barangay Gen T De Leon 1st District Valenzuela City","Valenzuela","MET","1440","PH","14.6878342","121.0003687","+63284268195"
"Jollibee FoodPanda","32551","Jollibee - PG Arvo","Unit 101102 Puregold Ayala Marikina Heights Liwasang Kalayaan 1st District","Marikina","MET","1800","PH","14.648313","121.1162853","+63286380572"
"Jollibee FoodPanda","155917","Jollibee - Calasiao Bayan","Poblacion West Victoria Place Magic Barangay San Miguel 3rd District7Q8229C3+JC","Calasiao","PAN","2418","PH","16.0101728","120.35838475","+639685417512"
"Jollibee FoodPanda","152674","Jollibee - Camerino","E Aguinaldo Highway Corner Camerino Avenue Zone 1 4th District 7Q628WHQ+VP","Dasmarinas","CAV","4114","PH","14.32939725","120.93946245","+639304351358"
"Jollibee FoodPanda","43830","Jollibee - Pearl Drive","Commonwealth Ave & Pearl Drive Barangay Commonwealth 2nd District","Quezon","QUE","1121","PH","14.70598505","121.072691","+63277535583"
"Jollibee FoodPanda","15000","Jollibee - Casuntingan","M.L Quezon Ave., Casuntingan","Cebu","CEB","6000","PH","10.3456542","123.9304918","+639279822069"
"Jollibee FoodPanda","34449","Jollibee - Ayala Malls Feliz","Jollibee Level 1 Ayala Malls Feliz, Pasig, Metro Manila, Philippines","Pasig","MET","1600","PH","14.6201687","121.09381315","+63273691461"
